State,County Name,x,y,Color,Pop,PopDensity,logPopDens,Largest City,County Full,State Full
VA,Portsmouth city,115,36.5,G,95097,2838.9,3.453150095,Portsmouth,Portsmouth City,Virginia
VA,Chesapeake city,115,35.5,G,239982,652,2.814247596,Chesapeake,Chesapeake City,Virginia
VA,Hampton city,114,38,G,135041,2673.2,3.427031452,Hampton,Hampton City,Virginia
VA,Isle of Wight,114,36,G,36627,111.8,2.048441804,Smithfield,Isle of Wight County,Virginia
VA,Suffolk city,114,35,G,90093,211.4,2.325104983,Suffolk,Suffolk City,Virginia
VA,Poquoson city,113,38.5,G,12090,793.3,2.899437454,Poquoson,Poquoson City,Virginia
VA,Newport News city,113,37.5,G,179673,2630,3.419955748,Newport News,Newport News City,Virginia
VA,Franklin city,113,35.5,G,8147,1045.8,3.019448637,Franklin,Franklin City,Virginia
VA,Williamsburg city,112,38,G,14927,1559.3,3.192929679,Williamsburg,Williamsburg City,Virginia
VA,Surry,112,36,G,6523,25.3,1.403120521,Claremont,Surry County,Virginia
VA,Southampton,112,35,G,17880,31,1.491361694,Courtland,Southampton County,Virginia
VA,Northampton,111,40.5,G,11885,58.5,1.767155866,Exmore,Northampton County,Virginia
VA,Mathews,111,39.5,G,8788,104.5,2.01911629,Mathews,Mathews County,Virginia
VA,York,111,38.5,G,67982,624.8,2.795741021,Bethel Manor,York County,Virginia
VA,James city,111,37.5,G,74916,470.4,2.672467313,#N/A,James City County,Virginia
VA,Charles city,111,36.5,G,7014,39.7,1.598790507,Charles City,Charles City County,Virginia
VA,Prince George,111,35.5,G,38114,134.7,2.129367596,Fort Lee,Prince George County,Virginia
VA,Accomack,110,41,G,32673,73.8,1.868056362,Chincoteague,Accomack County,Virginia
VA,Lancaster,110,40,G,10724,85.5,1.931966115,Kilmarnock,Lancaster County,Virginia
VA,Gloucester,110,39,G,37222,169.2,2.228400359,Gloucester Point,Gloucester County,Virginia
VA,King William,110,38,G,16688,58.2,1.764922985,West Point,King William County,Virginia
VA,New Kent,110,37,G,21686,87.9,1.943988875,New Kent,New Kent County,Virginia
VA,Hopewell city,110,36,G,22456,2197.9,3.342007929,Hopewell,Hopewell City,Virginia
VA,Sussex,110,35,G,11377,24.7,1.392696953,Waverly,Sussex County,Virginia
VA,Alexandria city,109,43.5,G,157613,9314.3,3.969150222,Alexandria,Alexandria City,Virginia
VA,Manassas Park city,109,42.5,G,16986,5633.1,3.750747461,Manassas Park,Manassas Park City,Virginia
VA,Prince William,109,41.5,G,461423,1195,3.077367905,Dale City,Prince William County,Virginia
VA,Northumberland,109,40.5,G,12190,64.5,1.809559715,Heathsville,Northumberland County,Virginia
VA,Richmond,109,39.5,G,8884,48.3,1.683947131,Richmond,Richmond County,Virginia
VA,King and Queen,109,38.5,G,7042,22,1.342422681,King and Queen Court House,King and Queen County,Virginia
VA,Chesterfield,109,37.5,G,343551,747.1,2.873378736,Chester,Chesterfield County,Virginia
VA,Colonial Heights city,109,36.5,G,17428,2315.3,3.364607272,Colonial Heights,Colonial Heights City,Virginia
VA,Petersburg city,109,35.5,G,31362,1413.8,3.150387977,Petersburg,Petersburg City,Virginia
VA,Arlington,108,44,G,233464,7993.5,3.902736979,Arlington,Arlington County,Virginia
VA,Fairfax,108,43,G,1145862,2766.8,3.441977767,Centreville,Fairfax County,Virginia
VA,Manassas city,108,42,G,41174,3827.8,3.582949238,Manassas,Manassas City,Virginia
VA,Westmoreland,108,41,G,17751,76.1,1.881384657,Colonial Beach,Westmoreland County,Virginia
VA,Essex,108,40,G,10998,43.4,1.63748973,Tappahannock,Essex County,Virginia
VA,Middlesex,108,39,G,10675,84.1,1.924795996,Deltaville,Middlesex County,Virginia
VA,Richmond city,108,38,G,226622,3414.7,3.533352555,Richmond,Richmond City,Virginia
VA,Dinwiddie,108,37,G,28485,55.6,1.745074792,McKenney,Dinwiddie County,Virginia
VA,Emporia city,108,36,G,5442,859.8,2.934397441,Emporia,Emporia City,Virginia
VA,Greensville,108,35,G,11525,41.5,1.618048097,Jarratt,Greensville County,Virginia
VA,Falls Church city,107,43.5,G,14128,6169.8,3.790271086,Falls Church,Falls Church City,Virginia
VA,Fairfax city,107,42.5,G,23531,3616.6,3.558300478,Centreville,Fairfax City,Virginia
VA,King George,107,41.5,G,26229,131.3,2.118264726,King George,King George County,Virginia
VA,Caroline,107,40.5,G,30381,54.1,1.733197265,Lake Land'Or,Caroline County,Virginia
VA,Hanover,107,39.5,G,105537,213.1,2.32858345,Mechanicsville,Hanover County,Virginia
VA,Henrico,107,38.5,G,327535,1313.4,3.118397012,Tuckahoe,Henrico County,Virginia
VA,Amelia,107,37.5,G,12953,35.7,1.552668216,Amelia Court House,Amelia County,Virginia
VA,Nottoway,107,36.5,G,15433,50.4,1.702430536,Crewe,Nottoway County,Virginia
VA,Brunswick,107,35.5,G,16520,30.8,1.488550717,Lawrenceville,Brunswick County,Virginia
VA,Loudoun,106,44,G,395134,605.8,2.782329269,Leesburg,Loudoun County,Virginia
VA,Fauquier,106,43,G,69728,100.7,2.003029471,New Baltimore,Fauquier County,Virginia
VA,Stafford,106,42,G,146773,479.5,2.680788612,Aquia Harbour,Stafford County,Virginia
VA,Fredericksburg city,106,41,G,28622,2326.2,3.366647051,Fredericksburg,Fredericksburg City,Virginia
VA,Spotsylvania,106,40,G,132833,304.9,2.484157424,Spotsylvania Courthouse,Spotsylvania County,Virginia
VA,Louisa,106,39,G,36040,66.8,1.824776462,Louisa,Louisa County,Virginia
VA,Powhatan,106,38,G,28815,107.8,2.032618761,Powhatan,Powhatan County,Virginia
VA,Cumberland,106,37,G,9824,33.8,1.5289167,Cumberland,Cumberland County,Virginia
VA,Lunenburg,106,36,G,12282,29.9,1.475671188,Victoria,Lunenburg County,Virginia
VA,Mecklenburg,106,35,G,30728,52.3,1.718501689,South Hill,Mecklenburg County,Virginia
VA,Clarke,105,43.5,G,14423,79.7,1.901458321,Berryville,Clarke County,Virginia
VA,Warren,105,42.5,G,39492,176,2.245512668,Front Royal,Warren County,Virginia
VA,Rappahannock,105,41.5,G,7378,27.7,1.442479769,Chester Gap,Rappahannock County,Virginia
VA,Culpeper,105,40.5,G,51101,123.1,2.090258053,Culpeper,Culpeper County,Virginia
VA,Orange,105,39.5,G,36010,98.2,1.992111488,Lake of the Woods,Orange County,Virginia
VA,Goochland,105,38.5,G,22865,77.2,1.8876173,Goochland,Goochland County,Virginia
VA,Fluvanna,105,37.5,G,26594,89.8,1.953276337,Lake Monticello,Fluvanna County,Virginia
VA,Prince Edward,105,36.5,G,22905,66.8,1.824776462,Farmville,Prince Edward County,Virginia
VA,Halifax,105,35.5,G,34552,44.3,1.646403726,South Boston,Halifax County,Virginia
VA,Frederick,104,44,G,86415,189.4,2.277379975,Lake Holiday,Frederick County,Virginia
VA,Winchester city,104,43,G,27897,2838.1,3.453027694,Winchester,Winchester City,Virginia
VA,Page,104,42,G,23788,77.3,1.888179494,Luray,Page County,Virginia
VA,Madison,104,41,G,13170,41.5,1.618048097,Brightwood,Madison County,Virginia
VA,Greene,104,40,G,19519,117.8,2.07114529,Ruckersville,Greene County,Virginia
VA,Albemarle,104,39,G,107405,137.3,2.137670537,University of Virginia,Albemarle County,Virginia
VA,Charlottesville city,104,38,G,47096,4246.3,3.628010674,Charlottesville,Charlottesville City,Virginia
VA,Buckingham,104,37,G,17059,29.6,1.471291711,Dillwyn,Buckingham County,Virginia
VA,Charlotte,104,36,G,12040,26.5,1.423245874,Keysville,Charlotte County,Virginia
VA,Danville city,104,35,G,41070,1002.8,3.001214325,Danville,Danville City,Virginia
VA,Shenandoah,103,42.5,G,43224,82.5,1.916453949,Strasburg,Shenandoah County,Virginia
VA,Harrisonburg city,103,41.5,G,53273,2808.2,3.448428035,Harrisonburg,Harrisonburg City,Virginia
VA,Nelson,103,40.5,G,14831,31.9,1.503790683,Nellysford,Nelson County,Virginia
VA,Buena Vista city,103,39.5,G,6484,992,2.996511672,Buena Vista,Buena Vista City,Virginia
VA,Amherst,103,38.5,G,31775,68.3,1.834420704,Madison Heights,Amherst County,Virginia
VA,Lynchburg city,103,37.5,G,80569,1538.2,3.187012807,Lynchburg,Lynchburg City,Virginia
VA,Appomattox,103,36.5,G,15707,44.9,1.652246341,Appomattox,Appomattox County,Virginia
VA,Pittsylvania,103,35.5,G,61256,65.5,1.8162413,Mount Hermon,Pittsylvania County,Virginia
VA,Rockingham,102,42,G,80284,89.9,1.953759692,Broadway,Rockingham County,Virginia
VA,Waynesboro city,102,41,G,22140,1396.8,3.145134226,Waynesboro,Waynesboro City,Virginia
VA,Rockbridge,102,40,G,22570,37.3,1.571708832,East Lexington,Rockbridge County,Virginia
VA,Lexington city,102,39,G,7241,2820.3,3.450295307,Lexington,Lexington City,Virginia
VA,Bedford,102,38,G,78376,91.2,1.959994838,Forest,Bedford County,Virginia
VA,Campbell,102,37,G,55225,108.8,2.036628895,Timberlake,Campbell County,Virginia
VA,Henry,102,36,G,51308,141.6,2.151063253,Collinsville,Henry County,Virginia
VA,Martinsville city,102,35,G,12852,1261.5,3.100887255,Martinsville,Martinsville City,Virginia
VA,Augusta,101,41.5,G,75079,76.3,1.882524538,Stuarts Draft,Augusta County,Virginia
VA,Staunton city,101,40.5,G,24432,1188.8,3.075108796,Staunton,Staunton City,Virginia
VA,Botetourt,101,39.5,G,33343,61.2,1.786751422,Cloverdale,Botetourt County,Virginia
VA,Covington city,101,38.5,G,5598,1090.1,3.03746634,Covington,Covington City,Virginia
VA,Roanoke city,101,37.5,G,99229,2279.8,3.357896749,Roanoke,Roanoke City,Virginia
VA,Roanoke,101,36.5,G,93823,368.7,2.566673138,Roanoke,Roanoke County,Virginia
VA,Franklin,101,35.5,G,56187,81.3,1.910090546,Franklin,Franklin County,Virginia
VA,Highland,100,40,G,2204,5.6,0.748188027,Monterey,Highland County,Virginia
VA,Bath,100,39,G,4307,8.9,0.9493900066,Hot Springs,Bath County,Virginia
VA,Alleghany,100,38,G,15157,36.5,1.562292864,Clifton Forge,Alleghany County,Virginia
VA,Salem city,100,37,G,25317,1718,3.235023159,Salem,Salem City,Virginia
VA,Floyd,100,36,G,15704,40.2,1.604226053,Floyd,Floyd County,Virginia
VA,Patrick,100,35,G,17748,38.3,1.583198774,Patrick Springs,Patrick County,Virginia
VA,Craig,99,37.5,G,5110,15.7,1.195899652,New Castle,Craig County,Virginia
VA,Montgomery,99,36.5,G,98140,243.9,2.3872118,Blacksburg,Montgomery County,Virginia
VA,Radford city,99,35.5,G,17691,1662.2,3.220683278,Radford,Radford City,Virginia
VA,Giles,98,37,G,16772,48.6,1.686636269,Narrows,Giles County,Virginia
VA,Pulaski,98,36,G,34182,109,2.037426498,Pulaski,Pulaski County,Virginia
VA,Carroll,98,35,G,29801,63.3,1.80140371,Hillsville,Carroll County,Virginia
VA,Bland,97,37.5,G,6388,19.1,1.281033367,Bland,Bland County,Virginia
VA,Wythe,97,36.5,G,28844,63.3,1.80140371,Wytheville,Wythe County,Virginia
VA,Galax,97,35.5,G,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
VA,Tazewell,96,37,G,41603,86.9,1.939019776,Richlands,Tazewell County,Virginia
VA,Smyth,96,36,G,30767,71.4,1.853698212,Marion,Smyth County,Virginia
VA,Grayson,96,35,G,15742,35.1,1.545307116,Independence,Grayson County,Virginia
VA,Buchanan,95,37.5,G,21788,47.9,1.680335513,Grundy,Buchanan County,Virginia
VA,Russell,95,36.5,G,27141,61,1.785329835,Lebanon,Russell County,Virginia
VA,Washington,95,35.5,G,54071,97.8,1.990338855,Abingdon,Washington County,Virginia
VA,Dickenson,94,37,G,14756,48.1,1.682145076,Clintwood,Dickenson County,Virginia
VA,Norton,94,36,G,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
VA,Bristol,94,35,G,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
VA,Wise,93,36.5,G,38486,102.8,2.011993115,Big Stone Gap,Wise County,Virginia
VA,Scott,93,35.5,G,21902,43.3,1.636487896,Gate City,Scott County,Virginia
VA,Lee,92,36,G,23948,58.8,1.769377326,Pennington Gap,Lee County,Virginia
KY,Boyd,93,45.5,R,47682,309.9,2.491221576,Ashland,Boyd County,Kentucky
KY,Pike,93,41.5,R,59497,82.6,1.916980047,Pikeville,Pike County,Kentucky
KY,Greenup,92,46,R,35555,107.2,2.030194785,Flatwoods,Greenup County,Kentucky
KY,Carter,92,45,R,27159,67.7,1.830588669,Grayson,Carter County,Kentucky
KY,Lawrence,92,44,R,15671,38.2,1.582063363,Louisa,Lawrence County,Kentucky
KY,Martin,92,43,R,11648,56.3,1.750508395,Inez,Martin County,Kentucky
KY,Floyd,92,42,R,36456,100.3,2.001300933,Prestonsburg,Floyd County,Kentucky
KY,Letcher,92,41,R,22295,72.6,1.860936621,Jenkins,Letcher County,Kentucky
KY,Harlan,92,40,R,26699,62.9,1.798650645,Harlan,Harlan County,Kentucky
KY,Lewis,91,45.5,R,13417,28.7,1.457881897,Vanceburg,Lewis County,Kentucky
KY,Elliott,91,44.5,R,7510,33.5,1.525044807,Sandy Hook,Elliott County,Kentucky
KY,Johnson,91,43.5,R,22634,89.2,1.950364854,Paintsville,Johnson County,Kentucky
KY,Magoffin,91,42.5,R,12491,43.2,1.635483747,Salyersville,Magoffin County,Kentucky
KY,Knott,91,41.5,R,15260,46.5,1.667452953,Hindman,Knott County,Kentucky
KY,Leslie,91,40.5,R,10283,28.2,1.450249108,Hyden,Leslie County,Kentucky
KY,Bell,91,39.5,R,26791,79.9,1.902546779,Middlesborough,Bell County,Kentucky
KY,Mason,90,46,R,17112,72.8,1.862131379,Maysville,Mason County,Kentucky
KY,Rowan,90,45,R,24507,83.4,1.921166051,Morehead,Rowan County,Kentucky
KY,Morgan,90,44,R,13288,36.5,1.562292864,West Liberty,Morgan County,Kentucky
KY,Wolfe,90,43,R,7207,33.1,1.519827994,Campton,Wolfe County,Kentucky
KY,Breathitt,90,42,R,12977,28.2,1.450249108,Jackson,Breathitt County,Kentucky
KY,Perry,90,41,R,26624,84.5,1.926856709,Hazard,Perry County,Kentucky
KY,Clay,90,40,R,20368,46.3,1.665580991,Manchester,Clay County,Kentucky
KY,Bracken,89,46.5,R,8305,41.3,1.615950052,Augusta,Bracken County,Kentucky
KY,Robertson,89,45.5,R,2123,22.8,1.357934847,Mount Olivet,Robertson County,Kentucky
KY,Fleming,89,44.5,R,14513,41.2,1.614897216,Flemingsburg,Fleming County,Kentucky
KY,Menifee,89,43.5,R,6443,31,1.491361694,Frenchburg,Menifee County,Kentucky
KY,Lee,89,42.5,R,6881,37.8,1.5774918,Beattyville,Lee County,Kentucky
KY,Estill,89,41.5,R,14224,58,1.763427994,Irvine,Estill County,Kentucky
KY,Owsley,89,40.5,R,4442,24.1,1.382017043,Booneville,Owsley County,Kentucky
KY,Knox,89,39.5,R,31365,82.5,1.916453949,Barbourville,Knox County,Kentucky
KY,Campbell,88,47,R,92861,597,2.775974331,Fort Thomas,Campbell County,Kentucky
KY,Pendleton,88,46,R,14572,53.7,1.729974286,Falmouth,Pendleton County,Kentucky
KY,Harrison,88,45,R,18722,61.5,1.788875116,Cynthiana,Harrison County,Kentucky
KY,Nicholas,88,44,R,7153,36.6,1.563481085,Carlisle,Nicholas County,Kentucky
KY,Bath,88,43,R,12355,41.6,1.619093331,Owingsville,Bath County,Kentucky
KY,Powell,88,42,R,12304,70.5,1.848189117,Stanton,Powell County,Kentucky
KY,Jackson,88,41,R,13369,39.1,1.592176757,Annville,Jackson County,Kentucky
KY,Laurel,88,40,R,60357,135.6,2.13225969,London,Laurel County,Kentucky
KY,Whitley,88,39,R,36131,81.4,1.910624405,Corbin,Whitley County,Kentucky
KY,Kenton,87,47.5,R,165668,996.7,2.998564458,Covington,Kenton County,Kentucky
KY,Grant,87,46.5,R,24951,95.6,1.980457892,Williamstown,Grant County,Kentucky
KY,Owen,87,45.5,R,10796,30.9,1.489958479,Owenton,Owen County,Kentucky
KY,Bourbon,87,44.5,R,20058,69,1.838849091,Paris,Bourbon County,Kentucky
KY,Clark,87,43.5,R,35971,141.1,2.149527014,Winchester,Clark County,Kentucky
KY,Montgomery,87,42.5,R,27884,134.3,2.128076013,Mount Sterling,Montgomery County,Kentucky
KY,Madison,87,41.5,R,90802,189.6,2.277838333,Richmond,Madison County,Kentucky
KY,Rockcastle,87,40.5,R,16820,53.9,1.731588765,Mount Vernon,Rockcastle County,Kentucky
KY,Pulaski,87,39.5,R,64350,95.8,1.981365509,Somerset,Pulaski County,Kentucky
KY,McCreary,87,38.5,R,17465,42.9,1.632457292,Pine Knot,McCreary County,Kentucky
KY,Boone,86,48,R,130820,482.3,2.683317262,Florence,Boone County,Kentucky
KY,Gallatin,86,47,R,8737,84.8,1.928395852,Warsaw,Gallatin County,Kentucky
KY,Carroll,86,46,R,10671,84.1,1.924795996,Carrollton,Carroll County,Kentucky
KY,Henry,86,45,R,15911,53.9,1.731588765,Eminence,Henry County,Kentucky
KY,Franklin,86,44,R,50529,237.2,2.375114685,Frankfort,Franklin County,Kentucky
KY,Scott,86,43,R,54667,167.4,2.223755454,Georgetown,Scott County,Kentucky
KY,Fayette,86,42,R,320601,1042.8,3.018201022,Lexington,Fayette County,Kentucky
KY,Garrard,86,41,R,17445,73.5,1.866287339,Lancaster,Garrard County,Kentucky
KY,Lincoln,86,40,R,24476,74.1,1.869818208,Stanford,Lincoln County,Kentucky
KY,Wayne,86,39,R,20546,45.4,1.657055853,Monticello,Wayne County,Kentucky
KY,Trimble,85,45.5,R,8558,58.1,1.764176132,Milton,Trimble County,Kentucky
KY,Shelby,85,44.5,R,47325,110.8,2.04453976,Shelbyville,Shelby County,Kentucky
KY,Anderson,85,43.5,R,22409,106.1,2.025715384,Lawrenceburg,Anderson County,Kentucky
KY,Woodford,85,42.5,R,26318,132.1,2.120902818,Versailles,Woodford County,Kentucky
KY,Jessamine,85,41.5,R,53032,282.3,2.450710878,Nicholasville,Jessamine County,Kentucky
KY,Mercer,85,40.5,R,21592,85.7,1.932980822,Harrodsburg,Mercer County,Kentucky
KY,Russell,85,39.5,R,17778,69.2,1.840106094,Russell Springs,Russell County,Kentucky
KY,Clinton,85,38.5,R,10193,52.1,1.716837723,Albany,Clinton County,Kentucky
KY,Oldham,84,45,R,65967,322.2,2.508125536,La Grange,Oldham County,Kentucky
KY,Spencer,84,44,R,18680,91.4,1.960946196,Elk Creek,Spencer County,Kentucky
KY,Nelson,84,43,R,45650,104,2.017033339,Bardstown,Nelson County,Kentucky
KY,Washington,84,42,R,12023,39.4,1.595496222,Springfield,Washington County,Kentucky
KY,Boyle,84,41,R,29972,157.8,2.198106999,Danville,Boyle County,Kentucky
KY,Casey,84,40,R,15885,35.9,1.555094449,Liberty,Casey County,Kentucky
KY,Cumberland,84,39,R,6697,22.5,1.352182518,Burkesville,Cumberland County,Kentucky
KY,Jefferson,83,44.5,R,767419,1948.1,3.289611246,Louisville,Jefferson County,Kentucky
KY,Bullitt,83,43.5,R,80171,250.2,2.398287305,Mount Washington,Bullitt County,Kentucky
KY,Marion,83,42.5,R,19244,57.8,1.761927838,Lebanon,Marion County,Kentucky
KY,Taylor,83,41.5,R,25571,92,1.963787827,Campbellsville,Taylor County,Kentucky
KY,Adair,83,40.5,R,19222,46,1.662757832,Columbia,Adair County,Kentucky
KY,Monroe,83,39.5,R,10627,33.3,1.522444234,Tompkinsville,Monroe County,Kentucky
KY,Hardin,82,43,R,108527,169.3,2.228656958,Elizabethtown,Hardin County,Kentucky
KY,Green,82,42,R,10979,39.4,1.595496222,Greensburg,Green County,Kentucky
KY,Metcalfe,82,41,R,10036,34.9,1.542825427,Edmonton,Metcalfe County,Kentucky
KY,Barren,82,40,R,43884,86.5,1.937016107,Glasgow,Barren County,Kentucky
KY,Meade,81,43.5,R,28182,93.6,1.971275849,Brandenburg,Meade County,Kentucky
KY,Larue,81,42.5,R,14204,54.3,1.73479983,Hodgenville,Larue County,Kentucky
KY,Hart,81,41.5,R,18729,44.2,1.645422269,Horse Cave,Hart County,Kentucky
KY,Warren,81,40.5,R,128652,210.1,2.322426052,Bowling Green,Warren County,Kentucky
KY,Allen,81,39.5,R,20944,58,1.763427994,Scottsville,Allen County,Kentucky
KY,Breckinridge,80,43,R,20176,35.4,1.549003262,Hardinsburg,Breckinridge County,Kentucky
KY,Grayson,80,42,R,26247,51.8,1.71432976,Leitchfield,Grayson County,Kentucky
KY,Edmonson,80,41,R,12138,40.2,1.604226053,Brownsville,Edmonson County,Kentucky
KY,Simpson,80,40,R,18183,74,1.86923172,Franklin,Simpson County,Kentucky
KY,Hancock,79,43.5,R,8720,45.6,1.658964843,Lewisport,Hancock County,Kentucky
KY,Ohio,79,42.5,R,24071,40.6,1.608526034,Beaver Dam,Ohio County,Kentucky
KY,Butler,79,41.5,R,12764,29.8,1.474216264,Morgantown,Butler County,Kentucky
KY,Logan,79,40.5,R,26902,48.6,1.686636269,Russellville,Logan County,Kentucky
KY,Daviess,78,43,R,100474,210.9,2.32407658,Owensboro,Daviess County,Kentucky
KY,McLean,78,42,R,9283,37.8,1.5774918,Livermore,McLean County,Kentucky
KY,Muhlenberg,78,41,R,30951,67.4,1.828659897,Central City,Muhlenberg County,Kentucky
KY,Todd,78,40,R,12316,33.3,1.522444234,Elkton,Todd County,Kentucky
KY,Henderson,77,43.5,R,45829,105.9,2.02489596,Henderson,Henderson County,Kentucky
KY,Webster,77,42.5,R,13068,41,1.612783857,Providence,Webster County,Kentucky
KY,Caldwell,77,41.5,R,12702,37.7,1.57634135,Princeton,Caldwell County,Kentucky
KY,Hopkins,77,40.5,R,45331,86.6,1.937517892,Madisonville,Hopkins County,Kentucky
KY,Christian,77,39.5,R,71414,103.1,2.013258665,Hopkinsville,Christian County,Kentucky
KY,Union,76,43,R,14638,43.8,1.641474111,Morganfield,Union County,Kentucky
KY,Crittenden,76,42,R,9000,25.9,1.413299764,Marion,Crittenden County,Kentucky
KY,Lyon,76,41,R,8271,38.9,1.589949601,Eddyville,Lyon County,Kentucky
KY,Trigg,76,40,R,14449,32.5,1.511883361,Cadiz,Trigg County,Kentucky
KY,Livingston,75,41.5,R,9235,30.4,1.482873584,Ledbetter,Livingston County,Kentucky
KY,Marshall,75,40.5,R,31192,104.4,2.018700499,Benton,Marshall County,Kentucky
KY,Calloway,75,39.5,R,38837,96.6,1.984977126,Murray,Calloway County,Kentucky
KY,McCracken,74,41,R,65268,263.6,2.420945406,Paducah,McCracken County,Kentucky
KY,Graves,74,40,R,37248,67.3,1.828015064,Mayfield,Graves County,Kentucky
